dis_price,discount_percent,main_category_name,ori_price,ranking,sub_category_name,title
58330,16,화장품/헤어,58330,78,샴푸/헤어에센스/스타일링,뉴 프리미엄 TS샴푸 패키지 (총 2030g)
34800,40,화장품/헤어,34800,79,샴푸/헤어에센스/스타일링,[헤드앤숄더]헤드앤숄더 쿨멘솔 샴푸 850ml 4개 +사은품
35070,4,신발/잡화,35070,65,가방/지갑,[옴니아]타이 소가죽 남성 반지갑/지갑
15800,69,신발/잡화,15800,66,가방/지갑,여성 가방 핸드백 크로스백 숄더백 쇼퍼백 여자 미니
28310,5,신발/잡화,28310,67,가방/지갑,학생 가방 백팩 중학생 초등학생 책가방 여자 여학생
56050,5,신발/잡화,56050,68,가방/지갑,[펜루엔]슬림 다이얼잠금장치 백팩 15.6노트북수납
50690,0,신발/잡화,50690,69,가방/지갑,[라코스테]라코스테 버티칼 쇼퍼백 NF1890PO
75910,4,신발/잡화,75910,70,가방/지갑,바이모스 맥시멈 익스트림백팩 4탄 /사은품증정
41330,4,신발/잡화,41330,71,가방/지갑,[라코스테]라코스테 여성 L 12 12 엑스트라 쇼퍼백 NF2609P 141
19900,9,신발/잡화,19900,72,가방/지갑,신상 여성가방/숄더백/토트백/크로스백/에코백
20900,5,신발/잡화,20900,73,가방/지갑,밀리터리 군인가방 군인백팩 군용 3D 로카 백팩 모음
212500,7,신발/잡화,212500,74,가방/지갑,프라다 비텔로무브 여성 카드지갑 1MC122 블랙
42160,3,신발/잡화,42160,75,가방/지갑,[라코스테]라코스테 미니 크로스백 NF2609PO
12800,69,신발/잡화,12800,76,가방/지갑,여성 크로스백 가방 핸드백 미니 미니백 여자 숄더백
31010,13,신발/잡화,31010,77,가방/지갑,[마젤란]9922 메신저백 학생 크로스백 여행 가방 백팩 슬링백
16900,69,신발/잡화,16900,78,가방/지갑,탐스백 겨울신상/ 숄더백/클러치백/버킷백/여성가방
19800,69,신발/잡화,19800,79,가방/지갑,백팩 가방 여성 책가방 학생 배낭 대학생 여행
7900,0,신발/잡화,7900,80,가방/지갑,자체제작 에코백 캔버스백 숄더백 여성 토트백 천가방
28300,5,신발/잡화,28300,81,가방/지갑,JEEP BULUO 가죽 더블포켓 남성 크로스백  서류 가방
45410,5,신발/잡화,45410,82,가방/지갑,[크로스]남자여자 학생가방 책가방 고등학생 초등 중학생 여행
31960,6,신발/잡화,31960,83,가방/지갑,신학기 중학생 책가방 백팩 여아 초등학생 가방 백백
44000,0,신발/잡화,44000,84,가방/지갑,찰스앤키스 METAL PUSH LOCK 크로스백 CK2-80780832-1
192760,4,신발/잡화,192760,66,운동화,[나이키]에어맥스 97 SE 화이트 볼트 CZ5607-100
9800,2,신발/잡화,9800,67,운동화,여성 스니커즈 신발 운동화 슬립온 여성단화 DY-02
33050,5,신발/잡화,33050,68,운동화,[MLB]MLB 5color 엠엘비 커플 운동화 스니커즈 230-280mm
22100,3,신발/잡화,22100,69,운동화,어글리슈즈 휴고 화이트 키높이 남녀공용 운동화
13220,4,신발/잡화,13220,70,운동화,[페이퍼플레인]신발 스니커즈 컨버스 SN152 커플신발 여성 남성 단화
27500,0,신발/잡화,27500,71,운동화,여성 9cm 키높이 운동화 통굽 스니커즈 어글리슈즈
56800,20,신발/잡화,56800,72,운동화,페이크삭스 증정아키클래식 트래킹 어글리슈즈 어반트래커 화이트GUM
59000,0,신발/잡화,59000,73,운동화,[스프리스]여성 스프리스 하이스타 플랫폼 스니커즈
7580,5,신발/잡화,7580,74,운동화,미라지 신발 스니커즈 운동화 슬립온 단화 블로퍼 뮬
125000,0,신발/잡화,125000,75,운동화,[나이키]나이키 에어맥스 베로나 써밋화이트 블루 CZ6156-101
19800,9,신발/잡화,19800,76,운동화,단골언니 스니커즈 운동화 키높이 슬립온 캔버스
30120,4,신발/잡화,30120,77,운동화,키높이운동화  스니커즈 여성 통굽 단화 운동화 5cm
58650,15,신발/잡화,58650,78,운동화,[왓코]남여공용 스니커즈 볼트 로우 텅 컬러 블럭 화이트-GS_M6017CB_WH
58650,15,신발/잡화,58650,79,운동화,[왓코]남여공용 스니커즈 볼트 로우 텅 컬러 블럭 그린-GS_M6017CB_GR
12900,70,신발/잡화,12900,80,운동화,[슬레진저]21년 봄신상 남여 운동화/스니커즈/런닝화/슬립온
27500,8,신발/잡화,27500,81,운동화,2021신상 남자하이탑운동화 남성워커 방한화 부츠신발
58000,0,신발/잡화,58000,70,남성신발,290~330mm 빅사이즈신발 운동화 등산화 로퍼 스니커즈
34700,0,신발/잡화,34700,71,남성신발,남성 로퍼 단화 스니커즈 캐주얼구두 남자단화 슬립온
37800,5,신발/잡화,37800,72,남성신발,[보이런던]카일 남성 스웨이드 앵클부츠 남자신발 앵글 남자부츠
33010,7,신발/잡화,33010,73,남성신발,YH-D02 남성 다이얼클로저 캐주얼화 남성 컴포트화
1490,6,신발/잡화,1490,74,남성신발,매듭없는 파스텔 운동화끈 캡슐버클 고탄성 신발끈
12900,0,신발/잡화,12900,75,남성신발,[팀플렉스]신발클리너/운동화/구두/가죽/얼룩/세탁/찌든때제거
39800,0,신발/잡화,39800,76,남성신발,빅사이즈 남성신발 스니커즈 컴포트화 운동화 큰신발
18300,0,신발/잡화,18300,77,남성신발,[크로커다일]발이편한 남성슬리퍼 여름 남자 사무실 샌들 크로커2
99000,1,신발/잡화,99000,78,남성신발,[라코스테]라코스테 7-39SFA00681Y9 그레드 VULC 120 1 P CFA (
57600,0,신발/잡화,57600,79,남성신발,남성 오토바이 승마 부츠 롱 하이탑 가죽 스타일 개성
27260,11,신발/잡화,27260,80,남성신발,[행텐]행텐 슬래진저 스포츠샌들 캐쥬얼 트래킹 샌달 샌들
8750,75,신발/잡화,8750,81,남성신발,가데옴므 남성 털구두 겨울구두 털안감 방한화 GDH520
37530,4,신발/잡화,37530,82,남성신발,[비에프엘아웃도어]BFL 801UP 블랙 남성 캐주얼화 정장 로퍼 단화 구두
37760,7,신발/잡화,37760,83,남성신발,BK-마스트4목 남성 컴포트화 캐주얼화 로퍼 남자신발
33990,3,신발/잡화,33990,84,남성신발,[버켄스탁]아리조나  블랙 EVA 남성 슬리퍼 REGULAR RFSO0E101BK
11500,0,신발/잡화,11500,85,남성신발,실리콘 스포츠 기능성깔창/신발 구두 운동화 쿠션인솔
42840,13,신발/잡화,42840,86,남성신발,[휠라][휠라 슈즈] 휠라 크레마 보아 플리스 양털 자켓
34800,0,신발/잡화,34800,87,남성신발,남성 컴포트화 다이얼 스니커즈 단화 운동화 ZW1215_S
3770,0,신발/잡화,3770,88,남성신발,국산 남성 여성 신발 운동화 쿠션 키높이 깔창
39000,44,신발/잡화,39000,68,여성신발,[밸롭]마사지볼3개 사은품증정 밸롭 혈자리 맞춤 지압슬리퍼
15700,0,신발/잡화,15700,69,여성신발,쏘렌 고급형 남성 남자 사무실슬리퍼 실내화
5130,5,신발/잡화,5130,70,여성신발,공룡슬리퍼 캐릭터 쿠션 사무실 슬리퍼 실내화 욕실화
61500,18,신발/잡화,61500,71,여성신발,[아디다스오리지널][아디다스 오리지널스] 스탠스미스 (M20324)
30160,8,신발/잡화,30160,72,여성신발,신바바 denim 6목 운동화 여성 통굽 스니커즈 ECFBJJ
2200,0,신발/잡화,2200,73,여성신발,실내화 EVA 만능화 160~280mm
29800,0,신발/잡화,29800,74,여성신발,[르꼬끄]르꼬끄/커플/운동화/런닝화/워킹화/등산화/트레킹화
29210,1,신발/잡화,29210,75,여성신발,좀비 운동화 남녀공용 특이한 런닝화 헬스화 SF310 _S
96810,4,신발/잡화,96810,76,여성신발,[나이키]데이브레이크 화이트 그린 DH1038-300
29800,0,신발/잡화,29800,77,여성신발,좀비 운동화 남녀공용 특이한 런닝화 SF310
32350,7,신발/잡화,32350,78,여성신발,[올스펙타]하이탑 운동화 농구화 런닝화 조깅화 AT점퍼
23700,21,신발/잡화,23700,79,여성신발,[프로스펙스]오리지널 워킹화 버블리 101 102 103 PS0US20S321
30800,0,신발/잡화,30800,80,여성신발,남성안전화 워킹화 트래킹화 등산화 운동화 다이얼버튼
18800,6,신발/잡화,18800,81,여성신발,여성 워커 삭스 첼시 앵클부츠 앵글 부츠 워커
26800,10,신발/잡화,26800,82,여성신발,단골언니 여성 앵클/삭스/첼시/스판/부츠/워커
12900,50,신발/잡화,12900,83,여성신발,[인더슈]인더슈 플리즈 미 플랫(1.5cm)
19800,10,신발/잡화,19800,84,여성신발,여성 슬링백 힐 구두 메리제인 펌프스 가보시 하이힐
29800,0,신발/잡화,29800,85,여성신발,슬레진저 남성 에어 러닝화
129520,4,신발/잡화,129520,86,여성신발,[나이키]와플 레이서 2x 화이트 볼트 DC4467-100
23400,10,신발/잡화,23400,65,브랜드 쥬얼리/시계,[barbour]갤러리아   명품관 Barbour바버왁스(UAC0001)Thornproof Dressing
47410,4,신발/잡화,47410,66,브랜드 쥬얼리/시계,[판도라](현대Hmall)[판도라 PANDORA] 판도라 미 팔찌 598408C00 판도라미 스네이크 체인 실버 팔찌
39900,0,신발/잡화,39900,67,브랜드 쥬얼리/시계,[카시오]카시오 메탈전자손목시계 남성여성가죽 군용패션방수
8000,20,신발/잡화,8000,68,브랜드 쥬얼리/시계,(폭스타일(4xtyle)) [폭스타일] [핸드메이드] 하트 부엉이 에어팟 키링
256500,5,신발/잡화,256500,69,브랜드 쥬얼리/시계,[순토](본사공식) 앰빗3 피크 블랙 SS020677000
38000,0,신발/잡화,38000,70,브랜드 쥬얼리/시계,(FANTON(팬톤)) 팬톤 올인원 스포츠 안경테 2종 택1
42630,13,신발/잡화,42630,71,브랜드 쥬얼리/시계,(현대백화점)장폴클라리쎄(JP Clarisse)헤어핀 LFAC0320
39900,20,신발/잡화,39900,72,브랜드 쥬얼리/시계,[로이드]LRT21013T 베이직 스키니링 10K Gold 반지
52900,49,신발/잡화,52900,73,브랜드 쥬얼리/시계,시아르고 남자여자커플 20대패션 가죽메탈 손목 시계
23910,3,신발/잡화,23910,74,브랜드 쥬얼리/시계,[카시오]카시오 손목시계 AE-1000W-1A 전자방수 AE-1000W-1
21510,3,신발/잡화,21510,75,브랜드 쥬얼리/시계,[카시오]카시오 전자 여성 LW2004B 0 LW2004B LW2004B
22560,6,신발/잡화,22560,76,브랜드 쥬얼리/시계,(정식수입) VE621 GRC VE 621/ 베디베로
45000,10,신발/잡화,45000,77,브랜드 쥬얼리/시계,[로즈몽]로즈몽  SILVER 목걸이 RC0028
251220,21,신발/잡화,251220,78,브랜드 쥬얼리/시계,[스톤헨지] [스톤헨지] 14K 목걸이 B7025
19300,0,신발/잡화,19300,79,브랜드 쥬얼리/시계,[카시오]카시오 A168WA-1WDF 키얼스틴 빈티지시계 손목 F91W
871500,17,신발/잡화,871500,80,브랜드 쥬얼리/시계,[로즈몽]갤러리아   로즈몽  14K 반지(2부다이아몬드) RS0742
62900,3,신발/잡화,62900,81,브랜드 쥬얼리/시계,게스/캘빈클라인 外 신상 브랜드 패션 선글라스 50종
16230,3,신발/잡화,16230,82,브랜드 쥬얼리/시계,[카시오]카시오정품 W-216H-1B 군대 학생 전자 스포츠손목시계
29400,0,신발/잡화,29400,86,브랜드 신발/가방,[디스커버리][디스커버리] 공용 샌디스코2 DXSH8B031
159890,4,신발/잡화,159890,87,브랜드 신발/가방,[질스튜어트]21SS  URBAN  어반 토트백 JUBA1E901BK
41010,20,신발/잡화,41010,88,브랜드 신발/가방,Chacha/ 마크모크
31920,20,신발/잡화,31920,89,브랜드 신발/가방,[크록스] 산타크루즈 클린 컷 로퍼 202972-4BM
35880,22,신발/잡화,35880,90,브랜드 신발/가방,[스케쳐스][스케쳐스] 여성 에어리/ 솔라 퓨즈 4종 메모리폼 워킹화 SL0WP20X061 062_I
28800,10,신발/잡화,28800,91,브랜드 신발/가방,[캉골](현대백화점)[캉골] 키퍼   넥클리스 카드홀더 4016 블랙 (가방/카드지갑/카드목걸이)
54210,11,신발/잡화,54210,92,브랜드 신발/가방,[캉골](현대백화점)[캉골] 올리버 메신저백 2014 블랙 (가방/메신저백)
30340,4,신발/잡화,30340,93,브랜드 신발/가방,[후아유][후아유]아웃도어 백팩 WHAKB2201A
30960,20,신발/잡화,30960,94,브랜드 신발/가방,[아이띵소]ALL BLACK BOX BAG
70200,22,신발/잡화,70200,95,브랜드 신발/가방,[쌤소나이트 레드]ARVERN 백팩 BLACK GT409001
28880,27,신발/잡화,28880,96,브랜드 신발/가방,[캘빈클라인]남성 양면 소가죽벨트 HC0604 001
105270,13,신발/잡화,105270,97,브랜드 신발/가방,[나이키][나이키] 운동화 데이브레이크 스니커즈 베형 CK2351-700
49690,2,신발/잡화,49690,98,브랜드 신발/가방,[잔스포츠][잔스포츠]빅스튜던트 (47JK003 - Navy)
65620,13,신발/잡화,65620,99,브랜드 신발/가방,[아디다스오리지널]갤러리아  슈퍼스타(EG4959)
63990,19,신발/잡화,63990,100,브랜드 신발/가방,[페이유에][대구백화점 I관] [폴로]EDGEWOOD 화이트 스니커즈(RF101736JJ)
29940,0,패션의류,29940,95,브랜드 여성의류,[에잇세컨즈]라이트 그레이 라인 핀턱 맘핏 데님 팬츠 (120821DP22
15120,10,패션의류,15120,96,브랜드 여성의류,[르오트][르오트] 4SET [홈쇼핑방송/(LeOT)] 케이트 프릴 스모킹 블라우스 4종세트
68310,31,패션의류,68310,97,브랜드 여성의류,[톰보이]베이지 A라인 트렌치코트 9100111998
64240,12,패션의류,64240,98,브랜드 여성의류,[나이스클랍](신세계강남점)러블리트렌치코트(N201XWY202)
37910,35,패션의류,37910,99,브랜드 여성의류,[SOUP](신세계하남점)숲 외날개 루즈핏 트렌치코트 (SWWBB01)
49000,0,패션의류,49000,100,브랜드 여성의류,VW베라왕  20FW 클래시 솔리드 코트재킷
87120,12,패션의류,87120,88,남성의류,[지오지아] 지오지아  깔끔한 남성 정장세트 특가할인 
8820,0,패션의류,8820,89,남성의류,3장세트(2+1) 베이직 순면 라운드 티셔츠
8900,69,패션의류,8900,90,남성의류,S~5XL 빅사이즈 반팔티 티셔츠  남성티 여성의류 큰옷
98000,0,패션의류,98000,91,남성의류,[세인트제임스]Minquiers 18 (088) ASJM2014326-088
3900,70,패션의류,3900,92,남성의류,남녀 20수30수 무지티셔츠3900원~/긴팔티셔츠
19900,69,패션의류,19900,93,남성의류,[디키즈]22%추가쿠폰_디키즈 윈터 클리어런스 세일
19800,38,패션의류,19800,94,남성의류,가을 겨울 링클프리 남자 남성 스판 면바지 골프
8900,69,패션의류,8900,95,남성의류,[칼카니]마블 칼카니 신상 성인/아동 맨투맨 후드티 팬츠100종
9900,70,패션의류,9900,96,남성의류,5부 반팔티 티셔츠 오버핏 박스티 남자 남성 여성 5XL
13900,30,패션의류,13900,97,남성의류,슈프림 봄 신상 조거/스키니/일자 트레이닝팬츠
19530,1,패션의류,19530,98,남성의류,간절기신상추가/숏패딩/하프패딩/패딩조끼/퀄팅패딩
100000,20,패션의류,100000,99,남성의류,[앤드지 바이 지오지아][앤드지] 21 S/S 트렌치 클래식 헤리티지 맥코트 BLB1CG1001
34500,50,패션의류,34500,100,남성의류,기본핏 지프 맨투맨 (GL3TSU801KH)
10900,69,패션의류,10900,94,여성의류,[팍티오]봄그랜드오픈/이월잔여재고할인/스카프사은품/무배
14900,26,패션의류,14900,95,여성의류,빅사이즈블라우스맨투맨티셔츠후드티집업겨울기모긴팔
9900,64,패션의류,9900,96,여성의류,긴팔티 L~3XL 빅사이즈여성의류 빅사이즈롱티
19800,10,패션의류,19800,97,여성의류,봄 신상 롱티/원피스/티셔츠/긴팔 빅사이즈 여성의류
9900,70,패션의류,9900,98,여성의류,[지기젠]봄 겨울 여자청바지/기모/일자/슬랙스/빅사이즈
29800,0,패션의류,29800,99,여성의류,[공구우먼]봄 신상 가디건 니트 모음 빅사이즈 여성의류
15900,70,패션의류,15900,100,여성의류,55~88 빅사이즈 패딩/자켓/구스점퍼/니트/팬츠
11900,48,가구/침구,11900,2,홈패션/인테리어소품,[무아스]LED 팝 미러클락 빅사이즈 탁상시계
21900,0,가구/침구,21900,3,홈패션/인테리어소품,[이모레돌런트]이모레돌런트 디퓨저리필 500ml 1+1+1+1
18970,12,가구/침구,18970,4,홈패션/인테리어소품,[비트백]액자형 DIY 보석십자수 명화그리기 비즈 그림 큐빅
32120,4,가구/침구,32120,5,홈패션/인테리어소품,[듀플렉스]시력보호 LED스탠드 책상 독서등 DP-910LS 면조명
14900,69,가구/침구,14900,6,홈패션/인테리어소품,[이노하우스]집콕특가 액자형 DIY 보석십자수세트 그림 명화그리기
11900,0,가구/침구,11900,7,홈패션/인테리어소품,[무아스]탁상시계 팝미러클락 빅사이즈
9900,58,가구/침구,9900,8,홈패션/인테리어소품,유니크한 패턴감각 대쿠션(솜포함) 등쿠션/바디필로우
38900,35,가구/침구,38900,9,홈패션/인테리어소품,[양키캔들](전구2개) 캔들워머세트 모노 양키캔들라지 외 택1
26000,62,가구/침구,26000,10,홈패션/인테리어소품,led 방등 거실등 등 기구 리모컨 LT 스마트 50W_삼성칩
13000,12,가구/침구,13000,11,홈패션/인테리어소품,[무아스]캘린더 백라이트 탁상시계 달력 온습도
35630,47,가구/침구,35630,12,홈패션/인테리어소품,[이노하우스](당일출고) 접착식 단열벽지 고급형 20/10M 사계절용
33500,0,가구/침구,33500,13,홈패션/인테리어소품,아모램프 밸류2 LED 수유등 무드등 취침등
39900,0,가구/침구,39900,14,홈패션/인테리어소품,[무아스]3D LED 벽시계 빅플러스 화이트
15900,70,가구/침구,15900,15,홈패션/인테리어소품,[이블랑]고밀도 고탄력 방수 소파커버 1인용~4인용 28컬러
12900,0,가구/침구,12900,16,홈패션/인테리어소품,국산 630g 르미에 라지자캔들 36종류 향초 캔들워머
20610,10,가구/침구,20610,17,홈패션/인테리어소품,양키캔들 라지자 모음전
6900,70,가구/침구,6900,18,홈패션/인테리어소품,[다샵]3중직 벽걸이 스탠드 에어컨커버 제습기 선풍기커버
99000,0,가구/침구,99000,19,홈패션/인테리어소품,프리즘 LED 브로드윙K LSP-9000 베이스타입 화이트
6900,70,가구/침구,6900,20,홈패션/인테리어소품,[코코도르]메리고병 DIY 디퓨저/리필액/인테리어/방향제/선물
79200,20,화장품/헤어,79200,33,보습제품,끌레드벨 리프트 페이스 리프트 프로그램 최다패키지 
13000,0,화장품/헤어,13000,34,보습제품,[메디힐]10+10 메디힐 마스크팩 티트리 콜라겐 NMF 레몬
2300,4,화장품/헤어,2300,35,보습제품,5+1곡물팩 천연팩 생율무 해초 쌀겨 녹두 오트밀 가루
13600,0,화장품/헤어,13600,36,보습제품,[메디힐]메디힐 마스크팩 16종 10장씩 선택 20장
15900,0,화장품/헤어,15900,37,보습제품,[JHP](44%)콜라겐 탄력 미백 139뽑아쓰는 마스크팩30매
31540,17,화장품/헤어,31540,38,보습제품,[록시땅]시어 드라이 스킨 핸드 크림 150ml
11900,0,화장품/헤어,11900,39,보습제품,[퓨어덤]콜라겐 아이존마스크팩 300매/아이패치/아이크림/겔팩
38150,4,화장품/헤어,38150,40,보습제품,비단발크림 6종 리뷰20000개 풋케어 발각질제거제
25600,20,화장품/헤어,25600,41,보습제품,[라네즈]워터 슬리핑 마스크 EX 70ml
34000,50,화장품/헤어,34000,42,보습제품,[안나홀츠]1일1팩 천연 순면 에센스 겔 마스크팩 시트 4종 100매
18500,0,화장품/헤어,18500,43,보습제품,[Cocopharm]알로에 에센스 마스크팩 100매 네이처바이 대용량팩
19900,0,화장품/헤어,19900,44,보습제품,미팩토리 3단 돼지코팩 10매/블랙헤드/모공팩
24040,4,화장품/헤어,24040,45,보습제품,아크로패스 대용량 트러블큐어 22패치(18+4)
25600,0,화장품/헤어,25600,46,보습제품,버츠비 코코넛 풋 크림 123g X 2개/Burts Bees
14400,20,화장품/헤어,14400,47,보습제품,[라네즈]립 슬리핑 마스크_자몽 20g/립케어 립밤 입술각질관리
10900,0,화장품/헤어,10900,48,보습제품,[과일나라]과일나라 바세린 핸드크림/핸드로션 대용량 500ml 1+1
15900,0,화장품/헤어,15900,49,보습제품,[샤샤]1+1+1 밀크 앤 허니 대용량 3종 핸드크림 500ml /로션
12900,0,화장품/헤어,12900,50,보습제품,[아로닉스]히알루론산 콜라겐 아이패치/주름패치 90g 1+1
40000,0,화장품/헤어,40000,51,보습제품,[러쉬]마스크 오브 매그너민티 315g - 페이스 앤 보디 마스크
69900,0,화장품/헤어,69900,52,보습제품,[ahc][최신상 1일 1팩] AHC 진정/탄력/브라이트닝 순면 마스크팩 114매
219000,50,스포츠/자동차,219000,1,자동차용품,[파인뷰]파인뷰 X700 FHD/FHD 블랙박스 32GB 64G로 무료업 출장
24300,19,스포츠/자동차,24300,1,등산/아웃도어,[머렐](대구신세계)머렐 와펜 베이직 디테일 맨투맨 남여공용 후로피 여성전용 맨투맨 MLU2A4TS1200 MLU2A4TS1...
51920,12,스포츠/자동차,51920,1,캠핑/낚시,[카르닉]캠핑 윈드브레이크 윈드스크린 바람막이 캠핑용품
222300,5,스포츠/자동차,222300,1,자전거/보드/기타레저,마이크로킥보드_맥시T 디럭스 LED (색상선택)
39000,70,스포츠/자동차,39000,1,골프,[올포유]봄 준비는 여기서 (자켓 1만원/바람막이 2만원)
17900,69,가구/침구,17900,2,커튼/블라인드,(1+1 커튼끈증정) 항균 3중직 암막커튼 햇빛차단 대형
16900,69,가구/침구,16900,3,커튼/블라인드,[쁘리엘르]레이스 슬라브 쉬폰 커튼 커텐 나비주름 거실커튼
15900,50,가구/침구,15900,4,커튼/블라인드,(1+1) 3중직 암막커튼/린넨/커텐/거실/창문/방풍
10,66,가구/침구,10,5,커튼/블라인드,[아라크네]콤비블라인드 롤스크린/브라인드/암막/커튼/커텐/거실
16900,29,가구/침구,16900,6,커튼/블라인드,일루션 암막커튼 베스트셀러전
15900,63,가구/침구,15900,7,커튼/블라인드,[까르데코]1+1 암막커튼 속지 아이방/안방/거실 봄인테리어커튼
24900,68,가구/침구,24900,8,커튼/블라인드,1+1 정말 100% 깜깜한 암막 커튼/거실/방한/커텐/창문
28130,52,가구/침구,28130,9,커튼/블라인드,[까르데코]블링블링 디망쉬스타/캐슬 별 펀칭 암막커튼 2장
10360,12,가구/침구,10360,10,커튼/블라인드,[아라크네]암막방염 롤스크린 블라인드/브라인드/커튼커텐/거실
9900,0,가구/침구,9900,11,커튼/블라인드,압축봉 커튼봉 커텐봉 다용도 강력 샤워봉 85cm~150cm
4070,53,가구/침구,4070,12,커튼/블라인드,[다원데코]국내 최다구성 524종 커튼봉/커텐봉/커튼레일/압축봉
18170,13,가구/침구,18170,13,커튼/블라인드,타이탄 32mm 강력스프링 압축봉 커튼봉 110-460cm
22680,72,가구/침구,22680,14,커튼/블라인드,뷰하우스 스웨이드 방한암막커튼 2종
11840,12,가구/침구,11840,15,커튼/블라인드,[아라크네]우드블라인드 오동나무 화이트 원목 커튼 창문 거실
16480,56,가구/침구,16480,16,커튼/블라인드,[데코지오]브라우니 린넨 아일렛 암막커튼 / 거실커튼
21900,69,가구/침구,21900,17,커튼/블라인드,[쁘리엘르]100%맞춤제작/사계절 암막커튼 쉬폰커튼 거실 커텐
21840,31,가구/침구,21840,18,커튼/블라인드,국산고급원단 파스텔 린넨암막커튼 자체제작 빠른맞춤
16000,46,가구/침구,16000,19,커튼/블라인드,[아라크네]허니콤블라인드 쉐이드 벌집 커튼 거실창문 단열 방한
26900,60,가구/침구,26900,2,침구,[아이르]아이르 가볍고 포근한 나노화이바 차렵 이불세트 침구
7900,20,가구/침구,7900,3,침구,1+1 국내산 지퍼형 경추베개솜/항균베개솜/경추베개솜
18900,50,가구/침구,18900,4,침구,나코자요 메모리폼 디럭스 경추 기절 마약 베개 베게
39900,0,가구/침구,39900,5,침구,[기절베개]박나래 기절베개 2종 세트(베개2+커버2)
8900,69,가구/침구,8900,6,침구,[쁘리엘르]1+1 발매트 키친매트 주방 거실 순면 터프팅 논슬립
16900,59,가구/침구,16900,7,침구,두툼한 누빔 매트리스커버/침대/매트/커버
24900,64,가구/침구,24900,8,침구,순면 이불세트/베개세트/세미마이크로 이불
21900,70,가구/침구,21900,9,침구,[쁘리엘르]순면 차렵이불/순면 침구/사계절 이불
12900,69,가구/침구,12900,10,침구,[아망떼]도톰한 세미마이크로 침대패드
5900,69,가구/침구,5900,11,침구,[르헤브]네온 피그먼트 메밀베개/건강베개/목베개
19900,69,가구/침구,19900,12,침구,[아망떼]폭신폭신 부드러운 세미마이크로 토퍼
25900,55,가구/침구,25900,13,침구,[아망떼]부드러운 60수 순면 아사 피그먼트 이불/침대패드
24900,68,가구/침구,24900,14,침구,[리브맘]7존 기절 매트리스 침대 접이식 바닥 토퍼 수면매트
12800,69,가구/침구,12800,15,침구,(보드래) 누빔침대커버 매트리스커버 침대패드 이불
32900,0,가구/침구,32900,16,침구,[리브맘]리브맘 프리미엄 3D 경추 메모리폼 베개 2개set
8800,69,가구/침구,8800,17,침구,[쁘리엘르]매트리스커버/침대패드/누빔매트커버/방수매트
29610,0,가구/침구,29610,18,침구,이룸홈 빨아쓰는 C커브 메모리폼 베개
19900,69,가구/침구,19900,19,침구,[쁘리엘르]순면 알러지케어 누비 패밀리 침대 방수패드 매트
28800,0,여행,28800,19,여행소품,[주파집]여행용 멀티어댑터 usb2포트 고속포트
30000,0,여행,30000,20,여행소품,110x79cm (코팅 소형) 광명 안양 과천 군포 의왕 지도
30000,0,여행,30000,21,여행소품,괴산군 개발계획도 괴산 전도 지도 110x79 코팅 소형
25000,0,여행,25000,22,여행소품,전주시 전주 관내도 전도 지도 110x79cm 코팅 소형
25000,0,여행,25000,23,여행소품,원주시 원주 관내도 전도 지도 82x79cm 코팅 소형
37700,0,여행,37700,24,여행소품,트러스코 카고 툴 박스 트렁크 캠핑용 수납함-화이트
25000,0,여행,25000,25,여행소품,부산 구별지도 모음 16종 (코팅형) 부산시지도 부산지도
2800,6,여행,2800,26,여행소품,여행가방벨트 잠금벨트 보호벨트 캐리어벨트 잠금장치
3200,0,여행,3200,27,여행소품,[모닝글로리]모닝글로리 4000 최강 10버튼 자물쇠 사물함 방범보안
4900,2,여행,4900,28,여행소품,멀티 변환플러그(돼지코_국내용) 일반형/다이슨_샤오미
300,0,여행,300,29,여행소품,칫솔케이스 휴대용 여행용 칫솔통 보관 치약 양치컵
22900,0,여행,22900,30,여행소품,[JOHNBULL]BULL 고전압용 변환플러그 어댑터 250V/10A 돼지코5개
5500,0,여행,5500,31,여행소품,4단 실버 원통 자물쇠 비밀번호자물쇠 다이얼자물쇠
21600,0,여행,21600,32,여행소품,[애플][Apple] 애플 정품 12W USB 전원 어댑터 (MGN03KH/A)
23350,0,여행,23350,33,여행소품,캠핑매트 200 240 5가지/돗자리/매트/캠핑용품/해바
16900,0,여행,16900,34,여행소품,투어테크 해외여행필수품 USB 2포트 컬러멀티아답터
3500,30,여행,3500,35,여행소품,[컴스]다용도 파우치 BF564
2800,3,여행,2800,36,여행소품,해외 여행 용 가방 캐리어 벨트 보호 잠금 멀티플러그
7900,0,여행,7900,37,여행소품,멀티 어댑터 USB 2구 전세계 사용가능 어댑터
3000,0,여행,3000,38,여행소품,[코시]여행용 멀티 아답터 전세계사용 플러그 영국형 TA3275
100330,0,여행,100330,17,해외여행,[라스베가스(NV) 호텔]트럼프 인터내셔널 호텔 라스베가스(Trump International Hotel Las Vegas)
2290000,0,여행,2290000,18,해외여행,(국내선 2회/월드체인 특급4박/동굴호텔 2박/노팁) 터키 일주 9일
1490000,0,여행,1490000,19,해외여행,고객만족1위  크로아티아완전일주+3대특식  발칸 4국 9일 TK
3900,0,여행,3900,20,해외여행,유럽 58개국 통합 유심 / 데이터 무제한 / 1일 3900원
479000,0,여행,479000,21,해외여행,"[다낭,호이안]세미패키지,1DAY 자유일정+바나힐 골든브릿지  4,5일"
